composite_key,source_row_index,dest_row_index,source_column,destination_column,issue_type,severity,rule_applied,source_value_raw,source_value_transformed,dest_value_raw,dest_value_transformed,expected_dest_value,difference,timestamp,key_Customer_ID_source,key_CD_Number_source,key_Issue_Date_source
CUST005556|CD-1007232|2020-10-22,7231,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005556|CD-1007232|2020-10-22,CUST005556|CD-1007232|2020-10-22,,,,,2026-05-02T18:18:29.896605Z,CUST005556,CD-1007232,2020-10-22
CUST003527|CD-1007233|2025-02-01,7232,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003527|CD-1007233|2025-02-01,CUST003527|CD-1007233|2025-02-01,,,,,2026-05-02T18:18:29.896605Z,CUST003527,CD-1007233,2025-02-01
CUST002924|CD-1007234|2020-07-05,7233,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002924|CD-1007234|2020-07-05,CUST002924|CD-1007234|2020-07-05,,,,,2026-05-02T18:18:29.896605Z,CUST002924,CD-1007234,2020-07-05
CUST002822|CD-1007235|2022-07-01,7234,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002822|CD-1007235|2022-07-01,CUST002822|CD-1007235|2022-07-01,,,,,2026-05-02T18:18:29.896605Z,CUST002822,CD-1007235,2022-07-01
CUST001278|CD-1007236|2026-03-16,7235,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001278|CD-1007236|2026-03-16,CUST001278|CD-1007236|2026-03-16,,,,,2026-05-02T18:18:29.896605Z,CUST001278,CD-1007236,2026-03-16
CUST006729|CD-1007237|2022-10-19,7236,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006729|CD-1007237|2022-10-19,CUST006729|CD-1007237|2022-10-19,,,,,2026-05-02T18:18:29.896605Z,CUST006729,CD-1007237,2022-10-19
CUST002565|CD-1007238|2020-01-21,7237,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002565|CD-1007238|2020-01-21,CUST002565|CD-1007238|2020-01-21,,,,,2026-05-02T18:18:29.896605Z,CUST002565,CD-1007238,2020-01-21
CUST002275|CD-1007239|2026-02-02,7238,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002275|CD-1007239|2026-02-02,CUST002275|CD-1007239|2026-02-02,,,,,2026-05-02T18:18:29.896605Z,CUST002275,CD-1007239,2026-02-02
CUST007714|CD-1007240|2024-06-03,7239,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007714|CD-1007240|2024-06-03,CUST007714|CD-1007240|2024-06-03,,,,,2026-05-02T18:18:29.896605Z,CUST007714,CD-1007240,2024-06-03
CUST004054|CD-1007241|2022-01-24,7240,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004054|CD-1007241|2022-01-24,CUST004054|CD-1007241|2022-01-24,,,,,2026-05-02T18:18:29.896605Z,CUST004054,CD-1007241,2022-01-24
CUST004974|CD-1007242|2023-10-25,7241,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004974|CD-1007242|2023-10-25,CUST004974|CD-1007242|2023-10-25,,,,,2026-05-02T18:18:29.896605Z,CUST004974,CD-1007242,2023-10-25
CUST001964|CD-1007243|2023-10-28,7242,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001964|CD-1007243|2023-10-28,CUST001964|CD-1007243|2023-10-28,,,,,2026-05-02T18:18:29.896605Z,CUST001964,CD-1007243,2023-10-28
CUST002220|CD-1007244|2023-06-14,7243,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002220|CD-1007244|2023-06-14,CUST002220|CD-1007244|2023-06-14,,,,,2026-05-02T18:18:29.896605Z,CUST002220,CD-1007244,2023-06-14
CUST005826|CD-1007245|2025-12-31,7244,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005826|CD-1007245|2025-12-31,CUST005826|CD-1007245|2025-12-31,,,,,2026-05-02T18:18:29.896605Z,CUST005826,CD-1007245,2025-12-31
CUST003607|CD-1007246|2024-11-27,7245,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003607|CD-1007246|2024-11-27,CUST003607|CD-1007246|2024-11-27,,,,,2026-05-02T18:18:29.896605Z,CUST003607,CD-1007246,2024-11-27
CUST001182|CD-1007247|2021-08-13,7246,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001182|CD-1007247|2021-08-13,CUST001182|CD-1007247|2021-08-13,,,,,2026-05-02T18:18:29.896605Z,CUST001182,CD-1007247,2021-08-13
CUST006684|CD-1007248|2026-03-13,7247,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006684|CD-1007248|2026-03-13,CUST006684|CD-1007248|2026-03-13,,,,,2026-05-02T18:18:29.896605Z,CUST006684,CD-1007248,2026-03-13
CUST003222|CD-1007249|2026-01-04,7248,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003222|CD-1007249|2026-01-04,CUST003222|CD-1007249|2026-01-04,,,,,2026-05-02T18:18:29.896605Z,CUST003222,CD-1007249,2026-01-04
CUST005347|CD-1007250|2020-04-16,7249,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005347|CD-1007250|2020-04-16,CUST005347|CD-1007250|2020-04-16,,,,,2026-05-02T18:18:29.896605Z,CUST005347,CD-1007250,2020-04-16
CUST002730|CD-1007251|2021-11-08,7250,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002730|CD-1007251|2021-11-08,CUST002730|CD-1007251|2021-11-08,,,,,2026-05-02T18:18:29.896605Z,CUST002730,CD-1007251,2021-11-08
CUST004485|CD-1007252|2023-11-02,7251,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004485|CD-1007252|2023-11-02,CUST004485|CD-1007252|2023-11-02,,,,,2026-05-02T18:18:29.896605Z,CUST004485,CD-1007252,2023-11-02
CUST006205|CD-1007253|2025-06-26,7252,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006205|CD-1007253|2025-06-26,CUST006205|CD-1007253|2025-06-26,,,,,2026-05-02T18:18:29.896605Z,CUST006205,CD-1007253,2025-06-26
CUST007081|CD-1007254|2024-06-22,7253,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007081|CD-1007254|2024-06-22,CUST007081|CD-1007254|2024-06-22,,,,,2026-05-02T18:18:29.896605Z,CUST007081,CD-1007254,2024-06-22
CUST001659|CD-1007255|2023-08-02,7254,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001659|CD-1007255|2023-08-02,CUST001659|CD-1007255|2023-08-02,,,,,2026-05-02T18:18:29.896605Z,CUST001659,CD-1007255,2023-08-02
CUST005379|CD-1007256|2021-11-28,7255,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005379|CD-1007256|2021-11-28,CUST005379|CD-1007256|2021-11-28,,,,,2026-05-02T18:18:29.896605Z,CUST005379,CD-1007256,2021-11-28
CUST007317|CD-1007257|2020-08-08,7256,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007317|CD-1007257|2020-08-08,CUST007317|CD-1007257|2020-08-08,,,,,2026-05-02T18:18:29.896605Z,CUST007317,CD-1007257,2020-08-08
CUST005142|CD-1007258|2025-07-29,7257,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005142|CD-1007258|2025-07-29,CUST005142|CD-1007258|2025-07-29,,,,,2026-05-02T18:18:29.896605Z,CUST005142,CD-1007258,2025-07-29
CUST001145|CD-1007259|2023-04-29,7258,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001145|CD-1007259|2023-04-29,CUST001145|CD-1007259|2023-04-29,,,,,2026-05-02T18:18:29.896605Z,CUST001145,CD-1007259,2023-04-29
CUST001518|CD-1007260|2022-11-08,7259,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001518|CD-1007260|2022-11-08,CUST001518|CD-1007260|2022-11-08,,,,,2026-05-02T18:18:29.896605Z,CUST001518,CD-1007260,2022-11-08
CUST001623|CD-1007261|2026-02-13,7260,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001623|CD-1007261|2026-02-13,CUST001623|CD-1007261|2026-02-13,,,,,2026-05-02T18:18:29.896605Z,CUST001623,CD-1007261,2026-02-13
CUST000852|CD-1007262|2021-01-10,7261,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000852|CD-1007262|2021-01-10,CUST000852|CD-1007262|2021-01-10,,,,,2026-05-02T18:18:29.896605Z,CUST000852,CD-1007262,2021-01-10
CUST006030|CD-1007263|2021-08-02,7262,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006030|CD-1007263|2021-08-02,CUST006030|CD-1007263|2021-08-02,,,,,2026-05-02T18:18:29.896605Z,CUST006030,CD-1007263,2021-08-02
CUST007721|CD-1007264|2025-05-02,7263,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007721|CD-1007264|2025-05-02,CUST007721|CD-1007264|2025-05-02,,,,,2026-05-02T18:18:29.896605Z,CUST007721,CD-1007264,2025-05-02
CUST004135|CD-1007265|2021-10-10,7264,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004135|CD-1007265|2021-10-10,CUST004135|CD-1007265|2021-10-10,,,,,2026-05-02T18:18:29.896605Z,CUST004135,CD-1007265,2021-10-10
CUST004791|CD-1007266|2025-11-20,7265,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004791|CD-1007266|2025-11-20,CUST004791|CD-1007266|2025-11-20,,,,,2026-05-02T18:18:29.896605Z,CUST004791,CD-1007266,2025-11-20
CUST006189|CD-1007267|2025-05-10,7266,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006189|CD-1007267|2025-05-10,CUST006189|CD-1007267|2025-05-10,,,,,2026-05-02T18:18:29.896605Z,CUST006189,CD-1007267,2025-05-10
CUST003326|CD-1007268|2020-08-14,7267,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003326|CD-1007268|2020-08-14,CUST003326|CD-1007268|2020-08-14,,,,,2026-05-02T18:18:29.896605Z,CUST003326,CD-1007268,2020-08-14
CUST003780|CD-1007269|2022-11-10,7268,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003780|CD-1007269|2022-11-10,CUST003780|CD-1007269|2022-11-10,,,,,2026-05-02T18:18:29.896605Z,CUST003780,CD-1007269,2022-11-10
CUST004712|CD-1007270|2024-09-10,7269,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004712|CD-1007270|2024-09-10,CUST004712|CD-1007270|2024-09-10,,,,,2026-05-02T18:18:29.896605Z,CUST004712,CD-1007270,2024-09-10
CUST002437|CD-1007271|2023-01-21,7270,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002437|CD-1007271|2023-01-21,CUST002437|CD-1007271|2023-01-21,,,,,2026-05-02T18:18:29.896605Z,CUST002437,CD-1007271,2023-01-21
CUST000495|CD-1007272|2021-05-05,7271,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000495|CD-1007272|2021-05-05,CUST000495|CD-1007272|2021-05-05,,,,,2026-05-02T18:18:29.896605Z,CUST000495,CD-1007272,2021-05-05
CUST004542|CD-1007273|2020-04-12,7272,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004542|CD-1007273|2020-04-12,CUST004542|CD-1007273|2020-04-12,,,,,2026-05-02T18:18:29.896605Z,CUST004542,CD-1007273,2020-04-12
CUST006577|CD-1007274|2020-01-16,7273,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006577|CD-1007274|2020-01-16,CUST006577|CD-1007274|2020-01-16,,,,,2026-05-02T18:18:29.896605Z,CUST006577,CD-1007274,2020-01-16
CUST000586|CD-1007275|2021-02-10,7274,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000586|CD-1007275|2021-02-10,CUST000586|CD-1007275|2021-02-10,,,,,2026-05-02T18:18:29.896605Z,CUST000586,CD-1007275,2021-02-10
CUST001733|CD-1007276|2021-08-17,7275,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001733|CD-1007276|2021-08-17,CUST001733|CD-1007276|2021-08-17,,,,,2026-05-02T18:18:29.896605Z,CUST001733,CD-1007276,2021-08-17
CUST002104|CD-1007277|2021-11-19,7276,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002104|CD-1007277|2021-11-19,CUST002104|CD-1007277|2021-11-19,,,,,2026-05-02T18:18:29.896605Z,CUST002104,CD-1007277,2021-11-19
CUST006436|CD-1007278|2025-05-04,7277,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006436|CD-1007278|2025-05-04,CUST006436|CD-1007278|2025-05-04,,,,,2026-05-02T18:18:29.896605Z,CUST006436,CD-1007278,2025-05-04
CUST004037|CD-1007279|2023-03-06,7278,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004037|CD-1007279|2023-03-06,CUST004037|CD-1007279|2023-03-06,,,,,2026-05-02T18:18:29.896605Z,CUST004037,CD-1007279,2023-03-06
CUST004275|CD-1007280|2020-11-18,7279,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004275|CD-1007280|2020-11-18,CUST004275|CD-1007280|2020-11-18,,,,,2026-05-02T18:18:29.896605Z,CUST004275,CD-1007280,2020-11-18
CUST005162|CD-1007281|2020-07-08,7280,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005162|CD-1007281|2020-07-08,CUST005162|CD-1007281|2020-07-08,,,,,2026-05-02T18:18:29.896605Z,CUST005162,CD-1007281,2020-07-08
CUST002213|CD-1007282|2020-10-25,7281,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002213|CD-1007282|2020-10-25,CUST002213|CD-1007282|2020-10-25,,,,,2026-05-02T18:18:29.896605Z,CUST002213,CD-1007282,2020-10-25
CUST005708|CD-1007283|2021-12-16,7282,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005708|CD-1007283|2021-12-16,CUST005708|CD-1007283|2021-12-16,,,,,2026-05-02T18:18:29.896605Z,CUST005708,CD-1007283,2021-12-16
CUST000242|CD-1007284|2024-08-12,7283,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000242|CD-1007284|2024-08-12,CUST000242|CD-1007284|2024-08-12,,,,,2026-05-02T18:18:29.896605Z,CUST000242,CD-1007284,2024-08-12
CUST000910|CD-1007285|2020-04-22,7284,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000910|CD-1007285|2020-04-22,CUST000910|CD-1007285|2020-04-22,,,,,2026-05-02T18:18:29.896605Z,CUST000910,CD-1007285,2020-04-22
CUST006526|CD-1007286|2022-07-15,7285,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006526|CD-1007286|2022-07-15,CUST006526|CD-1007286|2022-07-15,,,,,2026-05-02T18:18:29.896605Z,CUST006526,CD-1007286,2022-07-15
CUST005265|CD-1007287|2022-10-17,7286,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005265|CD-1007287|2022-10-17,CUST005265|CD-1007287|2022-10-17,,,,,2026-05-02T18:18:29.896605Z,CUST005265,CD-1007287,2022-10-17
CUST001412|CD-1007288|2020-12-04,7287,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001412|CD-1007288|2020-12-04,CUST001412|CD-1007288|2020-12-04,,,,,2026-05-02T18:18:29.896605Z,CUST001412,CD-1007288,2020-12-04
CUST003510|CD-1007289|2020-05-13,7288,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003510|CD-1007289|2020-05-13,CUST003510|CD-1007289|2020-05-13,,,,,2026-05-02T18:18:29.896605Z,CUST003510,CD-1007289,2020-05-13
CUST000415|CD-1007290|2021-06-08,7289,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000415|CD-1007290|2021-06-08,CUST000415|CD-1007290|2021-06-08,,,,,2026-05-02T18:18:29.896605Z,CUST000415,CD-1007290,2021-06-08
CUST005375|CD-1007291|2020-12-12,7290,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005375|CD-1007291|2020-12-12,CUST005375|CD-1007291|2020-12-12,,,,,2026-05-02T18:18:29.896605Z,CUST005375,CD-1007291,2020-12-12
CUST006047|CD-1007292|2024-12-17,7291,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006047|CD-1007292|2024-12-17,CUST006047|CD-1007292|2024-12-17,,,,,2026-05-02T18:18:29.896605Z,CUST006047,CD-1007292,2024-12-17
CUST002227|CD-1007293|2025-09-21,7292,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002227|CD-1007293|2025-09-21,CUST002227|CD-1007293|2025-09-21,,,,,2026-05-02T18:18:29.896605Z,CUST002227,CD-1007293,2025-09-21
CUST002800|CD-1007294|2023-11-22,7293,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002800|CD-1007294|2023-11-22,CUST002800|CD-1007294|2023-11-22,,,,,2026-05-02T18:18:29.896605Z,CUST002800,CD-1007294,2023-11-22
CUST001895|CD-1007295|2024-09-26,7294,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001895|CD-1007295|2024-09-26,CUST001895|CD-1007295|2024-09-26,,,,,2026-05-02T18:18:29.896605Z,CUST001895,CD-1007295,2024-09-26
CUST003115|CD-1007296|2024-10-01,7295,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003115|CD-1007296|2024-10-01,CUST003115|CD-1007296|2024-10-01,,,,,2026-05-02T18:18:29.896605Z,CUST003115,CD-1007296,2024-10-01
CUST002179|CD-1007297|2025-06-24,7296,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002179|CD-1007297|2025-06-24,CUST002179|CD-1007297|2025-06-24,,,,,2026-05-02T18:18:29.896605Z,CUST002179,CD-1007297,2025-06-24
CUST001977|CD-1007298|2020-08-11,7297,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001977|CD-1007298|2020-08-11,CUST001977|CD-1007298|2020-08-11,,,,,2026-05-02T18:18:29.896605Z,CUST001977,CD-1007298,2020-08-11
CUST003442|CD-1007299|2026-03-24,7298,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003442|CD-1007299|2026-03-24,CUST003442|CD-1007299|2026-03-24,,,,,2026-05-02T18:18:29.896605Z,CUST003442,CD-1007299,2026-03-24
CUST006873|CD-1007300|2022-11-10,7299,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006873|CD-1007300|2022-11-10,CUST006873|CD-1007300|2022-11-10,,,,,2026-05-02T18:18:29.896605Z,CUST006873,CD-1007300,2022-11-10
CUST006102|CD-1007301|2023-05-23,7300,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006102|CD-1007301|2023-05-23,CUST006102|CD-1007301|2023-05-23,,,,,2026-05-02T18:18:29.896605Z,CUST006102,CD-1007301,2023-05-23
CUST002379|CD-1007302|2024-12-23,7301,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002379|CD-1007302|2024-12-23,CUST002379|CD-1007302|2024-12-23,,,,,2026-05-02T18:18:29.896605Z,CUST002379,CD-1007302,2024-12-23
CUST007542|CD-1007303|2023-01-31,7302,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007542|CD-1007303|2023-01-31,CUST007542|CD-1007303|2023-01-31,,,,,2026-05-02T18:18:29.896605Z,CUST007542,CD-1007303,2023-01-31
CUST001682|CD-1007304|2021-08-29,7303,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001682|CD-1007304|2021-08-29,CUST001682|CD-1007304|2021-08-29,,,,,2026-05-02T18:18:29.896605Z,CUST001682,CD-1007304,2021-08-29
CUST007286|CD-1007305|2020-02-13,7304,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007286|CD-1007305|2020-02-13,CUST007286|CD-1007305|2020-02-13,,,,,2026-05-02T18:18:29.896605Z,CUST007286,CD-1007305,2020-02-13
CUST002474|CD-1007306|2021-01-20,7305,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002474|CD-1007306|2021-01-20,CUST002474|CD-1007306|2021-01-20,,,,,2026-05-02T18:18:29.896605Z,CUST002474,CD-1007306,2021-01-20
CUST004322|CD-1007307|2020-07-11,7306,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004322|CD-1007307|2020-07-11,CUST004322|CD-1007307|2020-07-11,,,,,2026-05-02T18:18:29.896605Z,CUST004322,CD-1007307,2020-07-11
CUST001625|CD-1007308|2022-05-20,7307,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001625|CD-1007308|2022-05-20,CUST001625|CD-1007308|2022-05-20,,,,,2026-05-02T18:18:29.896605Z,CUST001625,CD-1007308,2022-05-20
CUST006096|CD-1007309|2024-11-11,7308,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006096|CD-1007309|2024-11-11,CUST006096|CD-1007309|2024-11-11,,,,,2026-05-02T18:18:29.896605Z,CUST006096,CD-1007309,2024-11-11
CUST002541|CD-1007310|2022-01-30,7309,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002541|CD-1007310|2022-01-30,CUST002541|CD-1007310|2022-01-30,,,,,2026-05-02T18:18:29.896605Z,CUST002541,CD-1007310,2022-01-30
CUST006980|CD-1007311|2023-09-24,7310,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006980|CD-1007311|2023-09-24,CUST006980|CD-1007311|2023-09-24,,,,,2026-05-02T18:18:29.896605Z,CUST006980,CD-1007311,2023-09-24
CUST000664|CD-1007312|2021-02-27,7311,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000664|CD-1007312|2021-02-27,CUST000664|CD-1007312|2021-02-27,,,,,2026-05-02T18:18:29.896605Z,CUST000664,CD-1007312,2021-02-27
CUST004016|CD-1007313|2023-09-08,7312,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004016|CD-1007313|2023-09-08,CUST004016|CD-1007313|2023-09-08,,,,,2026-05-02T18:18:29.896605Z,CUST004016,CD-1007313,2023-09-08
CUST001269|CD-1007314|2025-12-15,7313,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001269|CD-1007314|2025-12-15,CUST001269|CD-1007314|2025-12-15,,,,,2026-05-02T18:18:29.896605Z,CUST001269,CD-1007314,2025-12-15
CUST007111|CD-1007315|2021-12-20,7314,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007111|CD-1007315|2021-12-20,CUST007111|CD-1007315|2021-12-20,,,,,2026-05-02T18:18:29.896605Z,CUST007111,CD-1007315,2021-12-20
CUST003337|CD-1007316|2023-01-06,7315,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003337|CD-1007316|2023-01-06,CUST003337|CD-1007316|2023-01-06,,,,,2026-05-02T18:18:29.896605Z,CUST003337,CD-1007316,2023-01-06
CUST005396|CD-1007317|2026-01-05,7316,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005396|CD-1007317|2026-01-05,CUST005396|CD-1007317|2026-01-05,,,,,2026-05-02T18:18:29.896605Z,CUST005396,CD-1007317,2026-01-05
CUST007035|CD-1007318|2023-10-19,7317,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007035|CD-1007318|2023-10-19,CUST007035|CD-1007318|2023-10-19,,,,,2026-05-02T18:18:29.896605Z,CUST007035,CD-1007318,2023-10-19
CUST004285|CD-1007319|2022-06-29,7318,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004285|CD-1007319|2022-06-29,CUST004285|CD-1007319|2022-06-29,,,,,2026-05-02T18:18:29.896605Z,CUST004285,CD-1007319,2022-06-29
CUST000459|CD-1007320|2020-10-03,7319,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000459|CD-1007320|2020-10-03,CUST000459|CD-1007320|2020-10-03,,,,,2026-05-02T18:18:29.896605Z,CUST000459,CD-1007320,2020-10-03
CUST001766|CD-1007321|2025-11-08,7320,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001766|CD-1007321|2025-11-08,CUST001766|CD-1007321|2025-11-08,,,,,2026-05-02T18:18:29.896605Z,CUST001766,CD-1007321,2025-11-08
CUST001702|CD-1007322|2023-10-23,7321,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001702|CD-1007322|2023-10-23,CUST001702|CD-1007322|2023-10-23,,,,,2026-05-02T18:18:29.896605Z,CUST001702,CD-1007322,2023-10-23
