Customer_ID,CD_Number,Issue_Date,Term_Months,Principal_Amount,Interest_Rate,Interest_Payout_Frequency,Rate_Type,Auto_Renew,Status,Branch_Code,Currency,Interest_Accrual_Method,Brokered_Flag
CUST002259,CD-1007515,2022-06-17,12,201384.61,1.157,AT_MATURITY,FIXED,NO,MATURED,BR-146,USD,ACT_365,NO
CUST002225,CD-1007516,2022-08-29,3,173060.62,0.974,AT_MATURITY,VARIABLE,YES,MATURED,BR-107,USD,30_360,NO
CUST000102,CD-1007517,2024-11-09,36,226360.74,2.877,MONTHLY,VARIABLE,YES,ACTIVE,BR-136,USD,ACT_365,NO
CUST007422,CD-1007518,2021-03-15,9,130692.22,0.79,AT_MATURITY,VARIABLE,NO,MATURED,BR-030,USD,ACT_365,YES
CUST001893,CD-1007519,2020-05-03,3,170400.61,1.173,QUARTERLY,VARIABLE,NO,MATURED,BR-088,USD,30_360,NO
CUST001321,CD-1007520,2022-08-16,48,12831.3,3.969,AT_MATURITY,FIXED,NO,ACTIVE,BR-093,USD,ACT_365,NO
CUST001210,CD-1007521,2023-12-06,12,98891.62,1.417,AT_MATURITY,FIXED,YES,MATURED,BR-137,USD,ACT_365,NO
CUST007905,CD-1007522,2022-11-06,18,192789.54,2.216,QUARTERLY,VARIABLE,NO,MATURED,BR-016,USD,30_360,NO
CUST003814,CD-1007523,2021-04-26,48,27690.93,3.526,QUARTERLY,VARIABLE,NO,MATURED,BR-045,USD,30_360,YES
CUST002616,CD-1007524,2023-03-31,9,195708.15,1.372,AT_MATURITY,FIXED,YES,MATURED,BR-092,USD,ACT_365,NO
CUST003231,CD-1007525,2025-11-20,48,77414.19,3.115,MONTHLY,VARIABLE,YES,ACTIVE,BR-092,USD,ACT_365,NO
CUST000708,CD-1007526,2021-09-17,24,88570.78,1.961,MONTHLY,FIXED,NO,MATURED,BR-038,USD,ACT_365,YES
CUST002510,CD-1007527,2022-07-01,24,162020.03,1.737,MONTHLY,VARIABLE,YES,MATURED,BR-114,USD,ACT_365,NO
CUST001990,CD-1007528,2021-12-14,9,20001.91,1.61,QUARTERLY,FIXED,YES,MATURED,BR-016,USD,30_360,NO
CUST006425,CD-1007529,2021-10-31,48,156344.21,3.099,QUARTERLY,FIXED,YES,MATURED,BR-102,USD,30_360,NO
CUST000468,CD-1007530,2024-02-04,9,228474.12,1.897,QUARTERLY,FIXED,YES,MATURED,BR-077,USD,30_360,YES
CUST003404,CD-1007531,2022-05-04,24,23894.19,2.233,AT_MATURITY,FIXED,YES,MATURED,BR-092,USD,30_360,NO
CUST006320,CD-1007532,2023-11-19,48,63622.83,3.498,QUARTERLY,VARIABLE,YES,ACTIVE,BR-098,USD,ACT_365,NO
CUST006668,CD-1007533,2020-02-14,6,3913.53,0.657,QUARTERLY,VARIABLE,YES,MATURED,BR-067,USD,30_360,NO
CUST004100,CD-1007534,2024-02-19,12,129738.5,1.673,MONTHLY,FIXED,YES,MATURED,BR-138,USD,ACT_365,NO
CUST001780,CD-1007535,2020-08-28,36,182874.57,2.643,AT_MATURITY,FIXED,NO,MATURED,BR-078,USD,ACT_365,NO
CUST002696,CD-1007536,2022-05-10,9,231636.35,1.083,QUARTERLY,FIXED,YES,MATURED,BR-008,USD,ACT_365,YES
CUST001779,CD-1007537,2025-06-13,3,92323.39,0.73,QUARTERLY,VARIABLE,YES,MATURED,BR-146,USD,ACT_365,NO
CUST005296,CD-1007538,2022-02-06,12,37613.44,1.006,MONTHLY,VARIABLE,NO,MATURED,BR-098,USD,30_360,NO
CUST002341,CD-1007539,2024-05-11,18,7756.6,1.763,QUARTERLY,FIXED,NO,MATURED,BR-039,USD,ACT_365,NO
CUST005045,CD-1007540,2022-03-12,60,81589.05,3.942,AT_MATURITY,FIXED,YES,ACTIVE,BR-104,USD,30_360,NO
CUST005245,CD-1007541,2025-08-20,48,128300.84,2.9,MONTHLY,FIXED,YES,ACTIVE,BR-027,USD,30_360,NO
CUST007519,CD-1007542,2025-12-09,6,225242.96,1.3,QUARTERLY,FIXED,YES,ACTIVE,BR-086,USD,ACT_365,NO
CUST002963,CD-1007543,2025-09-04,9,54504.66,2.025,AT_MATURITY,FIXED,YES,ACTIVE,BR-029,USD,ACT_365,NO
CUST007690,CD-1007544,2022-06-20,6,195434.13,0.622,QUARTERLY,VARIABLE,YES,MATURED,BR-078,USD,ACT_365,NO
CUST003206,CD-1007545,2021-12-25,60,120489.5,3.96,MONTHLY,VARIABLE,YES,ACTIVE,BR-015,USD,30_360,NO
CUST005445,CD-1007546,2023-10-14,12,216949.99,2.02,AT_MATURITY,FIXED,YES,MATURED,BR-002,USD,30_360,NO
CUST005293,CD-1007547,2025-02-05,60,215834.75,3.728,MONTHLY,VARIABLE,YES,ACTIVE,BR-115,USD,ACT_365,NO
CUST006542,CD-1007548,2023-04-07,3,214494.8,1.114,AT_MATURITY,VARIABLE,NO,MATURED,BR-119,USD,30_360,YES
CUST003753,CD-1007549,2024-08-10,24,100635.63,2.217,MONTHLY,VARIABLE,YES,ACTIVE,BR-095,USD,30_360,YES
CUST006339,CD-1007550,2025-06-21,3,86879.26,1.19,AT_MATURITY,VARIABLE,YES,MATURED,BR-084,USD,30_360,NO
CUST002843,CD-1007551,2024-09-11,18,52218.51,2.401,MONTHLY,FIXED,NO,MATURED,BR-009,USD,ACT_365,NO
CUST003930,CD-1007552,2022-04-21,3,57493.04,0.334,QUARTERLY,VARIABLE,YES,MATURED,BR-066,USD,30_360,NO
CUST003997,CD-1007553,2021-07-23,6,154249.2,1.187,QUARTERLY,FIXED,YES,MATURED,BR-107,USD,ACT_365,NO
CUST005635,CD-1007554,2022-09-17,6,240504.32,0.945,QUARTERLY,FIXED,YES,MATURED,BR-101,USD,30_360,NO
CUST004947,CD-1007555,2023-08-04,36,151686.73,2.706,AT_MATURITY,VARIABLE,YES,ACTIVE,BR-033,USD,30_360,NO
CUST000626,CD-1007556,2025-04-06,24,103373.21,2.096,QUARTERLY,VARIABLE,NO,ACTIVE,BR-106,USD,30_360,NO
CUST006472,CD-1007557,2021-11-16,24,60984.29,1.977,MONTHLY,FIXED,YES,MATURED,BR-088,USD,30_360,NO
CUST006064,CD-1007558,2021-01-02,6,163166.39,0.739,AT_MATURITY,VARIABLE,YES,MATURED,BR-025,USD,30_360,NO
CUST000837,CD-1007559,2021-12-20,9,53130.87,0.923,MONTHLY,FIXED,NO,MATURED,BR-001,USD,ACT_365,NO
CUST007694,CD-1007560,2023-09-17,12,23797.33,2.184,AT_MATURITY,FIXED,YES,MATURED,BR-130,USD,ACT_365,NO
CUST005286,CD-1007561,2021-06-13,60,23838.23,3.516,AT_MATURITY,FIXED,YES,ACTIVE,BR-022,USD,30_360,NO
CUST000680,CD-1007562,2022-07-01,36,212689.61,3.149,MONTHLY,FIXED,YES,MATURED,BR-046,USD,ACT_365,YES
CUST003931,CD-1007563,2021-08-08,3,95872.78,0.598,MONTHLY,VARIABLE,YES,MATURED,BR-145,USD,ACT_365,NO
CUST006689,CD-1007564,2026-02-26,3,235114.86,0.993,QUARTERLY,FIXED,YES,ACTIVE,BR-082,USD,30_360,NO
CUST002239,CD-1007565,2023-03-15,12,124437.07,2.129,AT_MATURITY,VARIABLE,YES,MATURED,BR-029,USD,ACT_365,NO
CUST007463,CD-1007566,2024-07-03,6,173030.77,1.398,AT_MATURITY,VARIABLE,YES,MATURED,BR-150,USD,30_360,NO
CUST003347,CD-1007567,2023-04-01,12,206824.45,0.937,QUARTERLY,FIXED,YES,MATURED,BR-143,USD,ACT_365,NO
CUST001810,CD-1007568,2020-01-25,60,218685.05,3.882,MONTHLY,FIXED,NO,MATURED,BR-007,USD,30_360,NO
CUST002852,CD-1007569,2021-08-24,6,41056.09,1.111,AT_MATURITY,FIXED,NO,MATURED,BR-050,USD,30_360,YES
CUST004198,CD-1007570,2025-03-29,24,54560.02,2.441,MONTHLY,VARIABLE,YES,ACTIVE,BR-043,USD,30_360,NO
CUST005505,CD-1007571,2023-03-12,18,37947.87,1.777,QUARTERLY,VARIABLE,YES,MATURED,BR-067,USD,ACT_365,NO
CUST007422,CD-1007572,2024-05-22,24,111664.87,2.024,AT_MATURITY,FIXED,YES,ACTIVE,BR-101,USD,ACT_365,NO
CUST001559,CD-1007573,2024-10-03,18,39181.12,2.362,AT_MATURITY,VARIABLE,YES,MATURED,BR-130,USD,30_360,NO
CUST007681,CD-1007574,2023-07-03,18,162890.91,2.313,AT_MATURITY,VARIABLE,YES,MATURED,BR-102,USD,ACT_365,YES
CUST004222,CD-1007575,2023-08-10,9,91025.32,1.525,MONTHLY,FIXED,YES,MATURED,BR-051,USD,30_360,NO
CUST001023,CD-1007576,2021-06-22,60,241035.84,3.781,MONTHLY,VARIABLE,NO,ACTIVE,BR-011,USD,ACT_365,NO
CUST007411,CD-1007577,2021-07-22,9,204238.5,0.352,MONTHLY,VARIABLE,YES,MATURED,BR-136,USD,30_360,NO
CUST002792,CD-1007578,2020-12-06,6,181207.89,0.672,AT_MATURITY,FIXED,YES,MATURED,BR-120,USD,ACT_365,NO
CUST004965,CD-1007579,2021-11-09,3,172333.81,0.42,AT_MATURITY,VARIABLE,YES,MATURED,BR-073,USD,30_360,NO
CUST005585,CD-1007580,2023-12-04,3,10381.5,0.939,AT_MATURITY,FIXED,YES,MATURED,BR-074,USD,30_360,NO
CUST000108,CD-1007581,2025-10-18,12,21379.56,1.768,AT_MATURITY,FIXED,YES,ACTIVE,BR-056,USD,30_360,NO
CUST001773,CD-1007582,2022-09-30,48,108311.69,4.052,MONTHLY,VARIABLE,YES,ACTIVE,BR-047,USD,30_360,NO
CUST005491,CD-1007583,2023-10-05,6,228717.68,1.566,QUARTERLY,VARIABLE,NO,MATURED,BR-097,USD,ACT_365,NO
CUST002598,CD-1007584,2025-05-19,3,23960.03,0.712,MONTHLY,FIXED,NO,MATURED,BR-049,USD,30_360,NO
CUST000075,CD-1007585,2024-03-25,18,105324.8,1.849,MONTHLY,FIXED,NO,MATURED,BR-061,USD,ACT_365,NO
CUST000187,CD-1007586,2021-08-21,24,198581.77,2.221,QUARTERLY,FIXED,YES,MATURED,BR-116,USD,ACT_365,YES
CUST006611,CD-1007587,2021-10-03,24,80288.3,1.534,AT_MATURITY,VARIABLE,YES,MATURED,BR-011,USD,ACT_365,YES
CUST001229,CD-1007588,2023-12-25,3,232380.91,0.654,AT_MATURITY,VARIABLE,NO,MATURED,BR-079,USD,30_360,NO
CUST000804,CD-1007589,2021-10-18,6,233707.61,0.969,QUARTERLY,VARIABLE,NO,MATURED,BR-146,USD,ACT_365,YES
CUST004499,CD-1007590,2021-07-21,12,14715.01,2.185,QUARTERLY,VARIABLE,YES,MATURED,BR-116,USD,30_360,NO
CUST000952,CD-1007591,2023-09-12,36,154292.56,2.855,AT_MATURITY,VARIABLE,YES,ACTIVE,BR-081,USD,ACT_365,NO
CUST005225,CD-1007592,2023-12-22,24,36820.24,1.62,AT_MATURITY,FIXED,YES,MATURED,BR-100,USD,ACT_365,YES
CUST004353,CD-1007593,2021-07-31,48,110532.18,3.211,AT_MATURITY,VARIABLE,YES,MATURED,BR-028,USD,30_360,NO
CUST005191,CD-1007594,2020-04-20,18,224502.21,1.917,MONTHLY,FIXED,NO,MATURED,BR-017,USD,30_360,NO
CUST003933,CD-1007595,2024-10-18,12,18805.08,1.352,MONTHLY,FIXED,YES,MATURED,BR-116,USD,ACT_365,YES
CUST006227,CD-1007596,2022-06-12,24,234371.47,1.955,MONTHLY,VARIABLE,YES,MATURED,BR-001,USD,30_360,NO
CUST005158,CD-1007597,2023-12-14,12,248617.83,1.696,AT_MATURITY,FIXED,YES,MATURED,BR-106,USD,ACT_365,YES
CUST003322,CD-1007598,2021-01-28,6,167726.29,1.611,AT_MATURITY,FIXED,YES,MATURED,BR-055,USD,ACT_365,NO
CUST000124,CD-1007599,2021-12-18,24,89389.78,2.506,MONTHLY,FIXED,YES,MATURED,BR-113,USD,30_360,NO
CUST002188,CD-1007600,2023-10-14,9,63127.66,1.175,QUARTERLY,VARIABLE,NO,MATURED,BR-145,USD,ACT_365,NO
CUST001052,CD-1007601,2020-10-10,9,108435.62,1.222,MONTHLY,FIXED,YES,MATURED,BR-050,USD,30_360,NO
CUST000125,CD-1007602,2021-12-23,36,45366.74,2.612,QUARTERLY,VARIABLE,YES,MATURED,BR-028,USD,30_360,NO
CUST002186,CD-1007603,2024-06-27,3,5504.1,1.33,QUARTERLY,VARIABLE,YES,MATURED,BR-146,USD,30_360,NO
CUST001653,CD-1007604,2024-10-25,3,16153.29,0.824,AT_MATURITY,VARIABLE,YES,MATURED,BR-022,USD,ACT_365,YES
CUST000614,CD-1007605,2022-03-16,12,166059.62,0.767,AT_MATURITY,VARIABLE,YES,MATURED,BR-133,USD,30_360,NO
CUST002499,CD-1007606,2020-09-18,24,5678.5,2.249,MONTHLY,FIXED,NO,MATURED,BR-043,USD,ACT_365,YES
CUST004053,CD-1007607,2020-02-29,48,75714.71,3.545,MONTHLY,FIXED,YES,MATURED,BR-115,USD,30_360,YES
CUST001426,CD-1007608,2023-06-22,18,169259.15,1.618,QUARTERLY,VARIABLE,YES,MATURED,BR-110,USD,ACT_365,NO
CUST002185,CD-1007609,2024-05-01,9,44107.08,1.929,AT_MATURITY,FIXED,NO,MATURED,BR-115,USD,30_360,NO
CUST000162,CD-1007610,2023-09-16,12,83403.12,1.25,AT_MATURITY,VARIABLE,NO,MATURED,BR-100,USD,30_360,YES
CUST000404,CD-1007611,2022-07-13,12,8344.68,1.936,MONTHLY,VARIABLE,YES,MATURED,BR-095,USD,ACT_365,YES
CUST001260,CD-1007612,2020-02-20,12,28549.41,0.971,AT_MATURITY,FIXED,YES,MATURED,BR-117,USD,30_360,NO
CUST003623,CD-1007613,2021-05-30,36,56868.34,2.817,MONTHLY,FIXED,NO,MATURED,BR-084,USD,ACT_365,NO
CUST005329,CD-1007614,2020-03-23,48,31981.14,3.077,QUARTERLY,VARIABLE,YES,MATURED,BR-010,USD,30_360,NO
CUST006306,CD-1007615,2022-11-20,36,118278.96,2.694,MONTHLY,VARIABLE,YES,MATURED,BR-095,USD,30_360,NO
CUST005037,CD-1007616,2021-12-04,12,32173.4,1.707,QUARTERLY,VARIABLE,NO,MATURED,BR-132,USD,30_360,NO
CUST004935,CD-1007617,2020-06-10,9,76642.92,1.081,AT_MATURITY,FIXED,NO,MATURED,BR-043,USD,30_360,NO
CUST007485,CD-1007618,2023-10-21,3,181030.29,0.716,MONTHLY,FIXED,YES,MATURED,BR-063,USD,ACT_365,NO
CUST002045,CD-1007619,2022-04-24,48,163636.26,3.282,AT_MATURITY,FIXED,YES,MATURED,BR-102,USD,ACT_365,NO
CUST006385,CD-1007620,2026-01-04,60,96058.27,5.25,MONTHLY,VARIABLE,YES,ACTIVE,BR-067,USD,ACT_365,NO
CUST007495,CD-1007621,2022-08-10,3,232806.47,1.031,AT_MATURITY,FIXED,NO,MATURED,BR-043,USD,ACT_365,NO
CUST004542,CD-1007622,2020-07-26,6,196912.03,1.17,MONTHLY,FIXED,NO,MATURED,BR-125,USD,30_360,NO
CUST006724,CD-1007623,2024-05-27,6,151990.55,1.272,MONTHLY,FIXED,NO,MATURED,BR-096,USD,30_360,NO
CUST001101,CD-1007624,2024-05-22,48,109476.29,2.759,QUARTERLY,VARIABLE,YES,ACTIVE,BR-143,USD,30_360,NO
CUST007030,CD-1007625,2025-10-20,6,15479.03,1.442,MONTHLY,FIXED,NO,MATURED,BR-135,USD,30_360,NO
CUST004513,CD-1007626,2024-04-29,3,103506.76,1.209,AT_MATURITY,VARIABLE,YES,MATURED,BR-010,USD,30_360,NO
CUST001773,CD-1007627,2022-04-05,12,136543.93,0.816,AT_MATURITY,FIXED,YES,MATURED,BR-148,USD,ACT_365,NO
CUST000493,CD-1007628,2024-03-07,12,247758.87,2.282,MONTHLY,FIXED,NO,MATURED,BR-038,USD,ACT_365,NO
CUST005759,CD-1007629,2024-12-25,12,237925.77,1.441,MONTHLY,FIXED,NO,MATURED,BR-027,USD,30_360,YES
CUST003447,CD-1007630,2023-03-23,18,28496.79,1.369,AT_MATURITY,FIXED,NO,MATURED,BR-006,USD,30_360,NO
CUST002480,CD-1007631,2024-12-17,9,244826.9,1.39,AT_MATURITY,VARIABLE,YES,MATURED,BR-124,USD,30_360,NO
CUST003122,CD-1007632,2026-01-14,3,188777.1,0.642,QUARTERLY,VARIABLE,NO,MATURED,BR-020,USD,ACT_365,NO
CUST007928,CD-1007633,2024-09-17,3,170642.95,0.396,MONTHLY,VARIABLE,YES,MATURED,BR-134,USD,30_360,NO
CUST003423,CD-1007634,2023-02-18,36,225938.46,2.625,MONTHLY,FIXED,NO,MATURED,BR-055,USD,ACT_365,NO
CUST000631,CD-1007635,2023-01-29,24,81601.34,2.0,AT_MATURITY,FIXED,YES,MATURED,BR-129,USD,ACT_365,YES
CUST002239,CD-1007636,2025-03-27,9,100126.05,0.729,MONTHLY,FIXED,YES,MATURED,BR-018,USD,30_360,YES
CUST001163,CD-1007637,2025-06-14,60,217801.26,3.727,MONTHLY,FIXED,YES,ACTIVE,BR-025,USD,ACT_365,NO
CUST005486,CD-1007638,2021-08-21,18,26445.83,1.398,QUARTERLY,VARIABLE,YES,MATURED,BR-032,USD,ACT_365,NO
CUST006403,CD-1007639,2020-01-23,48,177435.38,3.235,QUARTERLY,FIXED,NO,MATURED,BR-100,USD,ACT_365,NO
CUST006727,CD-1007640,2025-01-13,48,202550.64,3.587,MONTHLY,VARIABLE,YES,ACTIVE,BR-111,USD,ACT_365,NO
CUST005063,CD-1007641,2021-06-22,9,221323.21,1.329,MONTHLY,FIXED,YES,MATURED,BR-090,USD,30_360,NO
CUST006148,CD-1007642,2026-03-23,24,55183.61,2.069,AT_MATURITY,VARIABLE,YES,ACTIVE,BR-129,USD,ACT_365,NO
CUST003338,CD-1007643,2020-03-23,24,169972.0,1.441,QUARTERLY,VARIABLE,YES,MATURED,BR-022,USD,30_360,YES
CUST005022,CD-1007644,2025-09-06,18,21886.63,1.75,MONTHLY,FIXED,NO,ACTIVE,BR-050,USD,ACT_365,NO
CUST000856,CD-1007645,2024-03-26,24,215310.1,1.699,QUARTERLY,FIXED,YES,MATURED,BR-134,USD,30_360,YES
CUST004307,CD-1007646,2021-11-24,12,120708.94,0.839,AT_MATURITY,FIXED,YES,MATURED,BR-071,USD,ACT_365,NO
CUST004460,CD-1007647,2020-03-20,3,156229.16,1.267,AT_MATURITY,VARIABLE,YES,MATURED,BR-127,USD,ACT_365,NO
CUST000249,CD-1007648,2025-04-14,3,212918.16,0.494,MONTHLY,FIXED,YES,MATURED,BR-022,USD,ACT_365,NO
CUST004386,CD-1007649,2020-09-29,18,126752.92,1.793,MONTHLY,VARIABLE,YES,MATURED,BR-010,USD,30_360,NO
CUST005783,CD-1007650,2020-08-05,60,127410.3,3.829,QUARTERLY,VARIABLE,YES,MATURED,BR-037,USD,30_360,NO
CUST002941,CD-1007651,2024-12-07,6,116431.7,0.786,QUARTERLY,VARIABLE,YES,MATURED,BR-112,USD,30_360,NO
CUST004360,CD-1007652,2024-03-25,24,150372.93,2.507,QUARTERLY,VARIABLE,NO,MATURED,BR-051,USD,30_360,NO
CUST002289,CD-1007653,2020-10-17,6,179472.15,0.91,QUARTERLY,FIXED,YES,MATURED,BR-145,USD,ACT_365,NO
CUST002166,CD-1007654,2022-02-19,24,201389.47,1.894,AT_MATURITY,FIXED,NO,MATURED,BR-027,USD,30_360,NO
CUST001036,CD-1007655,2024-02-29,6,7935.97,0.863,MONTHLY,VARIABLE,YES,MATURED,BR-039,USD,30_360,NO
CUST002623,CD-1007656,2024-02-11,12,87345.28,1.502,QUARTERLY,VARIABLE,NO,MATURED,BR-106,USD,ACT_365,YES
CUST006425,CD-1007657,2022-04-06,48,108415.62,3.304,AT_MATURITY,FIXED,YES,MATURED,BR-050,USD,ACT_365,NO
CUST007484,CD-1007658,2022-07-29,12,25124.0,1.194,QUARTERLY,VARIABLE,NO,MATURED,BR-147,USD,ACT_365,NO
CUST005085,CD-1007659,2020-06-30,60,188029.52,3.677,MONTHLY,FIXED,YES,MATURED,BR-113,USD,ACT_365,YES
CUST004995,CD-1007660,2020-01-21,3,130957.49,0.946,AT_MATURITY,FIXED,YES,MATURED,BR-134,USD,ACT_365,NO
CUST004910,CD-1007661,2026-01-15,3,969.75,0.732,MONTHLY,VARIABLE,YES,MATURED,BR-037,USD,ACT_365,YES
CUST003807,CD-1007662,2021-06-11,6,158027.3,1.724,AT_MATURITY,FIXED,NO,MATURED,BR-024,USD,30_360,NO
CUST003384,CD-1007663,2025-10-15,9,85085.99,1.096,QUARTERLY,VARIABLE,NO,ACTIVE,BR-012,USD,ACT_365,YES
CUST004967,CD-1007664,2020-04-06,12,181850.16,1.557,AT_MATURITY,FIXED,NO,MATURED,BR-150,USD,30_360,NO
CUST006275,CD-1007665,2026-03-07,60,45333.94,3.968,MONTHLY,VARIABLE,NO,ACTIVE,BR-131,USD,ACT_365,NO
CUST003310,CD-1007666,2022-09-01,9,801.77,1.179,MONTHLY,VARIABLE,NO,MATURED,BR-004,USD,ACT_365,NO
CUST004527,CD-1007667,2025-01-12,12,22162.57,1.755,AT_MATURITY,VARIABLE,NO,MATURED,BR-069,USD,30_360,NO
CUST003761,CD-1007668,2025-03-31,3,110379.82,1.163,AT_MATURITY,FIXED,YES,MATURED,BR-012,USD,30_360,NO
CUST002284,CD-1007669,2022-03-13,36,187128.43,2.916,QUARTERLY,VARIABLE,YES,MATURED,BR-070,USD,ACT_365,NO
CUST002323,CD-1007670,2024-08-10,18,151176.55,1.952,QUARTERLY,FIXED,YES,MATURED,BR-123,USD,30_360,NO
CUST000631,CD-1007671,2022-02-01,3,4234.17,0.395,AT_MATURITY,VARIABLE,NO,MATURED,BR-012,USD,30_360,NO
CUST003519,CD-1007672,2024-12-04,18,148106.27,1.914,AT_MATURITY,VARIABLE,YES,ACTIVE,BR-115,USD,ACT_365,NO
CUST005699,CD-1007673,2025-12-27,6,120802.29,1.033,MONTHLY,FIXED,NO,ACTIVE,BR-034,USD,30_360,NO
CUST005485,CD-1007674,2025-01-15,12,199237.98,1.26,QUARTERLY,VARIABLE,NO,MATURED,BR-144,USD,30_360,NO
CUST007885,CD-1007675,2024-07-18,9,64538.19,2.491,QUARTERLY,VARIABLE,YES,MATURED,BR-020,USD,30_360,NO
CUST000320,CD-1007676,2022-04-28,48,179873.36,2.844,MONTHLY,VARIABLE,YES,MATURED,BR-013,USD,30_360,NO
CUST006085,CD-1007677,2020-09-04,3,158128.3,0.928,MONTHLY,FIXED,YES,MATURED,BR-109,USD,30_360,YES
CUST006360,CD-1007678,2023-02-28,24,155936.29,2.02,MONTHLY,FIXED,YES,MATURED,BR-135,USD,ACT_365,NO
CUST003492,CD-1007679,2020-10-22,48,101686.08,3.331,AT_MATURITY,VARIABLE,NO,MATURED,BR-003,USD,30_360,NO
CUST002264,CD-1007680,2023-03-05,3,3705.65,0.605,QUARTERLY,VARIABLE,YES,MATURED,BR-135,USD,ACT_365,YES
CUST002857,CD-1007681,2025-06-05,60,47316.75,4.079,QUARTERLY,VARIABLE,YES,ACTIVE,BR-089,USD,ACT_365,NO
CUST005460,CD-1007682,2020-09-15,36,211140.26,2.327,QUARTERLY,VARIABLE,YES,MATURED,BR-143,USD,ACT_365,NO
CUST006897,CD-1007683,2025-08-17,9,154402.63,1.379,MONTHLY,VARIABLE,NO,ACTIVE,BR-128,USD,ACT_365,NO
CUST005142,CD-1007684,2023-09-26,18,144746.12,1.815,QUARTERLY,FIXED,NO,MATURED,BR-133,USD,30_360,YES
CUST004113,CD-1007685,2020-04-17,36,131659.93,2.635,QUARTERLY,FIXED,YES,MATURED,BR-033,USD,ACT_365,YES
CUST005221,CD-1007686,2024-06-30,18,19694.41,1.735,AT_MATURITY,VARIABLE,YES,MATURED,BR-010,USD,30_360,NO
CUST000565,CD-1007687,2020-01-01,36,87243.49,3.274,MONTHLY,FIXED,NO,MATURED,BR-070,USD,ACT_365,NO
CUST004865,CD-1007688,2023-10-25,60,154977.88,4.202,AT_MATURITY,FIXED,NO,ACTIVE,BR-084,USD,ACT_365,NO
CUST000338,CD-1007689,2023-03-03,12,31824.75,1.501,AT_MATURITY,FIXED,NO,MATURED,BR-141,USD,30_360,NO
CUST007672,CD-1007690,2024-08-28,3,230288.03,1.109,AT_MATURITY,VARIABLE,NO,MATURED,BR-020,USD,ACT_365,NO
CUST007113,CD-1007691,2022-05-08,12,18625.68,1.454,AT_MATURITY,VARIABLE,YES,MATURED,BR-137,USD,ACT_365,NO
CUST004067,CD-1007692,2020-09-28,24,170106.62,2.273,QUARTERLY,VARIABLE,YES,MATURED,BR-072,USD,ACT_365,NO
CUST002993,CD-1007693,2022-06-01,36,75659.88,2.508,MONTHLY,FIXED,YES,MATURED,BR-060,USD,ACT_365,NO
CUST005858,CD-1007694,2024-10-02,9,215986.82,2.054,AT_MATURITY,VARIABLE,YES,MATURED,BR-021,USD,30_360,NO
CUST005101,CD-1007695,2025-12-15,60,206795.83,4.066,MONTHLY,FIXED,YES,ACTIVE,BR-075,USD,ACT_365,NO
CUST005643,CD-1007696,2021-04-19,3,83636.23,1.949,AT_MATURITY,VARIABLE,YES,MATURED,BR-056,USD,30_360,NO
CUST004125,CD-1007697,2022-03-12,24,115797.26,2.856,QUARTERLY,VARIABLE,NO,MATURED,BR-051,USD,ACT_365,NO
CUST001890,CD-1007698,2025-06-23,12,239798.29,1.264,QUARTERLY,FIXED,YES,ACTIVE,BR-133,USD,30_360,YES
CUST000586,CD-1007699,2021-12-15,36,152171.47,2.804,QUARTERLY,VARIABLE,NO,MATURED,BR-008,USD,30_360,NO
CUST002267,CD-1007700,2021-07-12,9,1997.58,1.408,QUARTERLY,VARIABLE,NO,MATURED,BR-045,USD,30_360,NO
CUST004232,CD-1007701,2025-03-11,60,194421.66,4.327,AT_MATURITY,VARIABLE,YES,ACTIVE,BR-007,USD,30_360,NO
CUST003392,CD-1007702,2023-01-27,3,90647.84,1.006,MONTHLY,VARIABLE,YES,MATURED,BR-034,USD,ACT_365,NO
CUST004051,CD-1007703,2023-08-23,48,69322.26,3.782,QUARTERLY,VARIABLE,YES,ACTIVE,BR-093,USD,30_360,YES
CUST002222,CD-1007704,2023-01-16,18,208119.16,1.144,QUARTERLY,FIXED,NO,MATURED,BR-076,USD,30_360,NO
CUST007503,CD-1007705,2023-10-07,18,241898.03,1.547,MONTHLY,FIXED,YES,MATURED,BR-019,USD,30_360,NO
CUST002934,CD-1007706,2021-09-05,9,15979.0,1.213,AT_MATURITY,FIXED,YES,MATURED,BR-061,USD,ACT_365,NO
CUST006769,CD-1007707,2024-07-27,12,97893.88,1.207,QUARTERLY,VARIABLE,YES,MATURED,BR-025,USD,30_360,NO
CUST003128,CD-1007708,2022-04-05,12,70288.92,0.834,AT_MATURITY,FIXED,YES,MATURED,BR-146,USD,30_360,YES
CUST003549,CD-1007709,2023-04-09,9,224489.61,1.589,MONTHLY,FIXED,NO,MATURED,BR-140,USD,ACT_365,NO
CUST004831,CD-1007710,2021-02-27,3,216989.89,0.573,AT_MATURITY,FIXED,YES,MATURED,BR-096,USD,ACT_365,NO
CUST002105,CD-1007711,2020-01-26,12,225328.73,1.204,AT_MATURITY,FIXED,YES,MATURED,BR-145,USD,30_360,NO
CUST001759,CD-1007712,2023-07-24,12,11143.58,1.704,QUARTERLY,VARIABLE,YES,MATURED,BR-094,USD,30_360,YES
CUST003034,CD-1007713,2020-11-12,36,13002.38,3.149,QUARTERLY,FIXED,YES,MATURED,BR-127,USD,30_360,NO
CUST006434,CD-1007714,2025-09-13,18,138074.4,1.562,AT_MATURITY,VARIABLE,YES,ACTIVE,BR-037,USD,30_360,NO
